"","X","year","sex","education","vocabulary"
"25404",20101819,2010,"Female",12,8
"25405",20101820,2010,"Male",12,3
"25406",20101822,2010,"Female",12,4
"25407",20101823,2010,"Female",20,6
"25408",20101824,2010,"Female",11,2
"25409",20101825,2010,"Female",16,6
"25410",20101826,2010,"Female",10,0
"25411",20101827,2010,"Female",10,8
"25412",20101830,2010,"Male",14,5
"25413",20101835,2010,"Female",14,7
"25414",20101836,2010,"Male",16,6
"25415",20101837,2010,"Female",17,7
"25416",20101838,2010,"Female",12,4
"25417",20101839,2010,"Female",18,5
"25418",20101840,2010,"Male",14,5
"25419",20101842,2010,"Male",7,2
"25420",20101844,2010,"Male",16,8
"25421",20101845,2010,"Female",13,7
"25422",20101846,2010,"Female",13,5
"25423",20101847,2010,"Female",12,6
"25424",20101852,2010,"Female",12,5
"25425",20101854,2010,"Female",16,4
"25426",20101855,2010,"Female",12,5
"25427",20101856,2010,"Female",15,2
"25428",20101857,2010,"Female",11,6
"25429",20101858,2010,"Male",9,6
"25430",20101859,2010,"Female",13,5
"25431",20101861,2010,"Female",10,6
"25432",20101862,2010,"Female",12,3
"25433",20101863,2010,"Female",16,5
"25434",20101864,2010,"Female",12,1
"25435",20101868,2010,"Male",10,4
"25436",20101870,2010,"Male",14,8
"25437",20101871,2010,"Female",13,10
"25438",20101873,2010,"Female",14,4
"25439",20101874,2010,"Female",13,7
"25440",20101876,2010,"Female",14,7
"25441",20101878,2010,"Female",13,1
"25442",20101879,2010,"Female",12,3
"25443",20101881,2010,"Male",12,4
"25444",20101882,2010,"Female",12,3
"25445",20101883,2010,"Male",12,5
"25446",20101884,2010,"Female",16,6
"25447",20101887,2010,"Female",15,4
"25448",20101889,2010,"Male",14,3
"25449",20101891,2010,"Female",12,5
"25450",20101892,2010,"Female",12,4
"25451",20101893,2010,"Female",9,4
"25452",20101894,2010,"Female",16,6
"25453",20101896,2010,"Female",9,2
"25454",20101897,2010,"Male",14,6
"25455",20101898,2010,"Female",12,9
"25456",20101899,2010,"Female",12,3
"25457",20101900,2010,"Female",13,6
"25458",20101901,2010,"Female",12,3
"25459",20101903,2010,"Male",6,3
"25460",20101904,2010,"Male",13,3
"25461",20101905,2010,"Female",14,5
"25462",20101906,2010,"Female",16,4
"25463",20101907,2010,"Female",12,4
"25464",20101908,2010,"Female",11,3
"25465",20101909,2010,"Female",12,2
"25466",20101910,2010,"Female",13,3
"25467",20101912,2010,"Female",12,3
"25468",20101915,2010,"Male",14,5
"25469",20101917,2010,"Male",16,6
"25470",20101918,2010,"Male",13,4
"25471",20101920,2010,"Male",15,5
"25472",20101921,2010,"Female",12,6
"25473",20101922,2010,"Male",10,5
"25474",20101923,2010,"Male",12,5
"25475",20101925,2010,"Female",16,6
"25476",20101926,2010,"Male",14,4
"25477",20101928,2010,"Male",14,8
"25478",20101929,2010,"Female",15,6
"25479",20101931,2010,"Male",11,7
"25480",20101933,2010,"Female",15,4
"25481",20101935,2010,"Female",8,4
"25482",20101936,2010,"Female",14,6
"25483",20101937,2010,"Female",12,5
"25484",20101938,2010,"Female",15,6
"25485",20101939,2010,"Male",12,5
"25486",20101940,2010,"Male",17,6
"25487",20101941,2010,"Male",8,2
"25488",20101943,2010,"Female",12,6
"25489",20101946,2010,"Female",16,8
"25490",20101947,2010,"Male",14,5
"25491",20101949,2010,"Female",9,6
"25492",20101950,2010,"Male",8,6
"25493",20101952,2010,"Female",12,5
"25494",20101953,2010,"Female",17,8
"25495",20101955,2010,"Female",11,7
"25496",20101956,2010,"Female",11,4
"25497",20101957,2010,"Male",11,2
"25498",20101958,2010,"Female",12,5
"25499",20101961,2010,"Male",4,6
"25500",20101963,2010,"Male",8,3
"25501",20101964,2010,"Female",15,8
"25502",20101966,2010,"Female",13,6
"25503",20101968,2010,"Male",10,5
"25504",20101969,2010,"Female",12,5
"25505",20101971,2010,"Female",12,7
"25506",20101972,2010,"Male",14,6
"25507",20101973,2010,"Female",12,4
"25508",20101974,2010,"Male",11,1
"25509",20101975,2010,"Male",12,1
"25510",20101977,2010,"Male",14,6
"25511",20101978,2010,"Male",12,7
"25512",20101979,2010,"Female",11,5
"25513",20101980,2010,"Male",14,7
"25514",20101982,2010,"Female",12,9
"25515",20101983,2010,"Male",14,8
"25516",20101984,2010,"Male",17,9
"25517",20101987,2010,"Female",16,7
"25518",20101988,2010,"Female",12,3
"25519",20101990,2010,"Female",12,6
"25520",20101991,2010,"Female",14,4
"25521",20101993,2010,"Female",8,7
"25522",20101994,2010,"Male",13,5
"25523",20101995,2010,"Male",12,6
"25524",20101996,2010,"Female",12,3
"25525",20101998,2010,"Female",16,6
"25526",20101999,2010,"Female",10,6
"25527",20102002,2010,"Female",16,7
"25528",20102003,2010,"Female",16,6
"25529",20102004,2010,"Male",16,6
"25530",20102005,2010,"Female",14,9
"25531",20102006,2010,"Male",20,9
"25532",20102008,2010,"Male",16,6
"25533",20102009,2010,"Female",15,8
"25534",20102010,2010,"Female",20,6
"25535",20102011,2010,"Female",19,10
"25536",20102012,2010,"Female",20,10
"25537",20102014,2010,"Female",14,7
"25538",20102015,2010,"Female",18,8
"25539",20102017,2010,"Male",11,6
"25540",20102018,2010,"Male",12,1
"25541",20102019,2010,"Male",14,9
"25542",20102021,2010,"Male",12,6
"25543",20102023,2010,"Female",8,5
"25544",20102024,2010,"Female",12,5
"25545",20102026,2010,"Female",7,3
"25546",20102027,2010,"Male",16,9
"25547",20102029,2010,"Female",12,8
"25548",20102030,2010,"Female",15,8
"25549",20102031,2010,"Male",11,5
"25550",20102032,2010,"Male",10,6
"25551",20102033,2010,"Female",16,9
"25552",20102035,2010,"Male",12,5
"25553",20102036,2010,"Female",12,8
"25554",20102037,2010,"Female",12,5
"25555",20102038,2010,"Male",11,5
"25556",20102040,2010,"Male",16,7
"25557",20102041,2010,"Female",12,7
"25558",20102044,2010,"Male",14,9
"25559",20120001,2012,"Male",16,7
"25560",20120004,2012,"Female",13,9
"25561",20120005,2012,"Female",16,6
"25562",20120006,2012,"Female",19,8
"25563",20120007,2012,"Female",15,6
"25564",20120009,2012,"Female",9,3
"25565",20120011,2012,"Male",10,2
"25566",20120012,2012,"Female",16,6
"25567",20120014,2012,"Female",12,4
"25568",20120015,2012,"Male",4,2
"25569",20120017,2012,"Male",12,2
"25570",20120018,2012,"Female",13,5
"25571",20120020,2012,"Female",12,5
"25572",20120023,2012,"Male",14,7
"25573",20120024,2012,"Female",16,3
"25574",20120025,2012,"Male",12,7
"25575",20120027,2012,"Male",15,5
"25576",20120028,2012,"Male",10,0
"25577",20120029,2012,"Female",16,9
"25578",20120030,2012,"Female",13,5
"25579",20120032,2012,"Female",14,6
"25580",20120033,2012,"Male",19,8
"25581",20120035,2012,"Female",14,4
"25582",20120037,2012,"Male",11,3
"25583",20120038,2012,"Female",12,4
"25584",20120039,2012,"Female",17,9
"25585",20120040,2012,"Female",14,6
"25586",20120042,2012,"Female",14,6
"25587",20120043,2012,"Female",18,7
"25588",20120046,2012,"Female",16,8
"25589",20120048,2012,"Male",16,9
"25590",20120049,2012,"Female",16,10
"25591",20120052,2012,"Female",16,4
"25592",20120053,2012,"Female",20,10
"25593",20120054,2012,"Male",14,7
"25594",20120056,2012,"Female",20,5
"25595",20120058,2012,"Female",12,4
"25596",20120060,2012,"Female",9,4
"25597",20120061,2012,"Female",19,6
"25598",20120062,2012,"Male",19,6
"25599",20120065,2012,"Female",16,6
"25600",20120067,2012,"Female",11,5
"25601",20120068,2012,"Female",16,7
"25602",20120069,2012,"Male",16,10
"25603",20120071,2012,"Male",16,7
"25604",20120072,2012,"Female",16,9
"25605",20120075,2012,"Male",16,10
"25606",20120076,2012,"Male",12,5
"25607",20120078,2012,"Female",14,6
"25608",20120079,2012,"Female",13,4
"25609",20120081,2012,"Male",12,5
"25610",20120082,2012,"Female",18,9
"25611",20120083,2012,"Male",16,8
"25612",20120085,2012,"Female",12,9
"25613",20120088,2012,"Female",17,5
"25614",20120090,2012,"Male",14,3
"25615",20120091,2012,"Female",18,4
"25616",20120092,2012,"Female",20,7
"25617",20120093,2012,"Female",16,6
"25618",20120094,2012,"Female",12,5
"25619",20120095,2012,"Female",10,5
"25620",20120098,2012,"Female",13,6
"25621",20120099,2012,"Male",16,4
"25622",20120100,2012,"Female",17,4
"25623",20120101,2012,"Male",12,1
"25624",20120102,2012,"Female",16,10
"25625",20120105,2012,"Male",14,5
"25626",20120106,2012,"Male",20,8
"25627",20120108,2012,"Female",13,5
"25628",20120109,2012,"Female",18,8
"25629",20120110,2012,"Male",17,7
"25630",20120113,2012,"Female",16,7
"25631",20120115,2012,"Female",12,6
"25632",20120116,2012,"Male",12,6
"25633",20120117,2012,"Female",14,7
"25634",20120118,2012,"Female",18,8
"25635",20120120,2012,"Female",14,9
"25636",20120121,2012,"Male",18,9
"25637",20120123,2012,"Male",16,8
"25638",20120124,2012,"Male",12,7
"25639",20120125,2012,"Female",16,10
"25640",20120127,2012,"Male",19,8
"25641",20120129,2012,"Female",12,4
"25642",20120130,2012,"Male",6,4
"25643",20120132,2012,"Female",12,3
"25644",20120133,2012,"Female",6,5
"25645",20120135,2012,"Male",16,8
"25646",20120137,2012,"Female",13,4
"25647",20120139,2012,"Female",16,2
"25648",20120140,2012,"Male",16,5
"25649",20120142,2012,"Female",14,9
"25650",20120143,2012,"Male",16,9
"25651",20120146,2012,"Female",14,5
"25652",20120147,2012,"Female",14,2
"25653",20120148,2012,"Male",6,0
"25654",20120150,2012,"Male",14,6
"25655",20120151,2012,"Female",9,3
"25656",20120153,2012,"Male",11,2
"25657",20120154,2012,"Female",6,3
"25658",20120156,2012,"Female",14,8
"25659",20120158,2012,"Male",12,4
"25660",20120160,2012,"Male",13,4
"25661",20120162,2012,"Male",17,8
"25662",20120165,2012,"Male",13,4
"25663",20120167,2012,"Female",14,5
"25664",20120169,2012,"Male",16,6
"25665",20120172,2012,"Female",15,7
"25666",20120174,2012,"Female",15,7
"25667",20120175,2012,"Male",16,6
"25668",20120176,2012,"Male",11,6
"25669",20120177,2012,"Male",15,8
"25670",20120179,2012,"Female",19,9
"25671",20120181,2012,"Female",12,6
"25672",20120185,2012,"Female",16,7
"25673",20120186,2012,"Female",16,8
"25674",20120187,2012,"Male",17,10
"25675",20120190,2012,"Female",16,5
"25676",20120191,2012,"Male",12,9
"25677",20120193,2012,"Male",12,9
"25678",20120194,2012,"Female",16,10
"25679",20120195,2012,"Female",12,5
"25680",20120196,2012,"Female",13,3
"25681",20120197,2012,"Female",12,5
"25682",20120199,2012,"Male",12,4
"25683",20120202,2012,"Male",14,8
"25684",20120205,2012,"Male",14,7
"25685",20120206,2012,"Female",13,7
"25686",20120209,2012,"Male",12,7
"25687",20120210,2012,"Female",14,7
"25688",20120215,2012,"Female",18,6
"25689",20120217,2012,"Male",12,10
"25690",20120219,2012,"Male",12,4
"25691",20120220,2012,"Female",9,3
"25692",20120222,2012,"Female",11,10
"25693",20120224,2012,"Female",12,5
"25694",20120225,2012,"Female",12,6
"25695",20120226,2012,"Male",12,6
"25696",20120227,2012,"Male",19,10
"25697",20120229,2012,"Female",12,6
"25698",20120230,2012,"Female",6,6
"25699",20120231,2012,"Male",15,10
"25700",20120232,2012,"Female",16,5
"25701",20120235,2012,"Male",13,4
"25702",20120236,2012,"Female",6,6
"25703",20120237,2012,"Male",17,7
"25704",20120240,2012,"Male",10,6
"25705",20120241,2012,"Male",12,6
"25706",20120243,2012,"Male",18,7
"25707",20120244,2012,"Male",18,8
"25708",20120247,2012,"Female",12,7
"25709",20120250,2012,"Female",16,6
"25710",20120251,2012,"Female",14,5
"25711",20120253,2012,"Male",14,6
"25712",20120254,2012,"Male",6,4
"25713",20120255,2012,"Female",12,3
"25714",20120257,2012,"Male",10,5
"25715",20120259,2012,"Female",16,10
"25716",20120261,2012,"Female",12,7
"25717",20120263,2012,"Female",12,3
"25718",20120264,2012,"Male",17,6
"25719",20120265,2012,"Female",16,9
"25720",20120267,2012,"Female",16,9
"25721",20120269,2012,"Female",12,7
"25722",20120270,2012,"Male",16,5
"25723",20120272,2012,"Female",14,6
"25724",20120274,2012,"Male",14,8
"25725",20120276,2012,"Male",14,5
"25726",20120277,2012,"Female",12,5
"25727",20120278,2012,"Male",16,6
"25728",20120279,2012,"Female",16,8
"25729",20120281,2012,"Female",20,6
"25730",20120282,2012,"Male",20,6
"25731",20120283,2012,"Female",16,8
"25732",20120284,2012,"Female",13,6
"25733",20120286,2012,"Male",14,7
"25734",20120290,2012,"Male",9,6
"25735",20120291,2012,"Female",14,6
"25736",20120293,2012,"Male",13,6
"25737",20120294,2012,"Male",14,5
"25738",20120295,2012,"Male",18,10
"25739",20120296,2012,"Male",14,5
"25740",20120298,2012,"Female",12,6
"25741",20120301,2012,"Female",11,4
"25742",20120302,2012,"Male",12,6
"25743",20120305,2012,"Male",18,8
"25744",20120306,2012,"Male",20,5
"25745",20120307,2012,"Male",18,7
"25746",20120309,2012,"Male",13,7
"25747",20120311,2012,"Male",16,9
"25748",20120312,2012,"Female",8,2
"25749",20120314,2012,"Male",20,8
"25750",20120316,2012,"Male",20,9
"25751",20120320,2012,"Female",12,5
"25752",20120321,2012,"Male",12,1
"25753",20120323,2012,"Female",16,7
"25754",20120324,2012,"Male",12,5
"25755",20120327,2012,"Female",17,6
"25756",20120330,2012,"Male",16,7
"25757",20120331,2012,"Female",16,7
"25758",20120332,2012,"Male",16,3
"25759",20120334,2012,"Male",8,8
"25760",20120336,2012,"Female",12,5
"25761",20120338,2012,"Male",15,7
"25762",20120340,2012,"Female",16,9
"25763",20120341,2012,"Female",16,10
"25764",20120343,2012,"Female",19,10
"25765",20120344,2012,"Female",14,5
"25766",20120347,2012,"Female",16,8
"25767",20120348,2012,"Male",16,7
"25768",20120349,2012,"Male",12,4
"25769",20120351,2012,"Female",13,5
"25770",20120353,2012,"Female",10,5
"25771",20120354,2012,"Male",17,9
"25772",20120355,2012,"Male",14,10
"25773",20120356,2012,"Female",13,6
"25774",20120358,2012,"Female",16,6
"25775",20120360,2012,"Male",17,8
"25776",20120362,2012,"Male",12,8
"25777",20120364,2012,"Female",5,1
"25778",20120365,2012,"Female",10,3
"25779",20120366,2012,"Male",12,2
"25780",20120367,2012,"Female",16,8
"25781",20120369,2012,"Female",12,8
"25782",20120371,2012,"Female",15,7
"25783",20120372,2012,"Female",16,7
"25784",20120374,2012,"Male",12,5
"25785",20120375,2012,"Female",14,5
"25786",20120377,2012,"Female",14,10
"25787",20120379,2012,"Female",20,6
"25788",20120380,2012,"Male",16,10
"25789",20120381,2012,"Male",16,3
"25790",20120382,2012,"Male",13,6
"25791",20120384,2012,"Female",14,9
"25792",20120385,2012,"Male",18,9
"25793",20120386,2012,"Female",16,10
"25794",20120387,2012,"Female",14,6
"25795",20120389,2012,"Female",17,9
"25796",20120391,2012,"Male",11,6
"25797",20120392,2012,"Male",13,6
"25798",20120394,2012,"Male",15,9
"25799",20120395,2012,"Female",12,7
"25800",20120396,2012,"Female",19,2
"25801",20120397,2012,"Male",18,9
"25802",20120398,2012,"Female",15,6
"25803",20120399,2012,"Female",13,10
"25804",20120400,2012,"Male",17,6
"25805",20120401,2012,"Male",17,8
"25806",20120403,2012,"Male",12,8
"25807",20120406,2012,"Female",12,4
"25808",20120407,2012,"Female",14,7
"25809",20120409,2012,"Female",20,9
"25810",20120411,2012,"Male",10,7
"25811",20120412,2012,"Female",19,8
"25812",20120414,2012,"Female",16,10
"25813",20120417,2012,"Female",20,9
"25814",20120418,2012,"Female",13,8
"25815",20120419,2012,"Female",12,5
"25816",20120420,2012,"Female",10,5
"25817",20120422,2012,"Female",18,10
"25818",20120423,2012,"Male",11,8
"25819",20120425,2012,"Female",16,5
"25820",20120426,2012,"Male",12,6
"25821",20120427,2012,"Female",15,10
"25822",20120428,2012,"Female",16,7
"25823",20120431,2012,"Female",14,4
"25824",20120432,2012,"Female",16,4
"25825",20120433,2012,"Female",11,3
"25826",20120434,2012,"Male",14,5
"25827",20120435,2012,"Male",20,7
"25828",20120436,2012,"Female",16,5
"25829",20120438,2012,"Female",11,5
"25830",20120441,2012,"Female",14,5
"25831",20120442,2012,"Female",12,6
"25832",20120443,2012,"Male",15,6
"25833",20120446,2012,"Male",13,6
"25834",20120447,2012,"Male",13,6
"25835",20120449,2012,"Male",12,5
"25836",20120450,2012,"Male",13,5
"25837",20120451,2012,"Male",20,9
"25838",20120453,2012,"Male",16,9
"25839",20120454,2012,"Male",19,9
"25840",20120456,2012,"Female",12,7
"25841",20120458,2012,"Male",14,8
"25842",20120460,2012,"Female",12,5
"25843",20120461,2012,"Female",16,10
"25844",20120462,2012,"Female",19,5
"25845",20120464,2012,"Female",18,9
"25846",20120467,2012,"Male",18,7
"25847",20120468,2012,"Male",18,5
"25848",20120469,2012,"Male",12,6
"25849",20120471,2012,"Male",20,9
"25850",20120472,2012,"Female",14,6
"25851",20120473,2012,"Female",9,4
"25852",20120474,2012,"Female",18,7
"25853",20120476,2012,"Female",9,2
"25854",20120477,2012,"Female",14,5
"25855",20120479,2012,"Male",11,3
"25856",20120481,2012,"Female",12,6
"25857",20120482,2012,"Male",13,4
"25858",20120484,2012,"Female",10,2
"25859",20120485,2012,"Male",4,2
"25860",20120486,2012,"Female",12,6
"25861",20120487,2012,"Female",15,7
"25862",20120488,2012,"Female",18,7
"25863",20120490,2012,"Male",12,2
"25864",20120491,2012,"Male",11,1
"25865",20120492,2012,"Male",20,3
"25866",20120493,2012,"Female",13,7
"25867",20120494,2012,"Female",16,9
"25868",20120495,2012,"Female",15,5
"25869",20120496,2012,"Male",8,7
"25870",20120497,2012,"Male",12,4
"25871",20120499,2012,"Female",12,4
"25872",20120501,2012,"Male",17,6
"25873",20120503,2012,"Male",14,8
"25874",20120505,2012,"Female",10,6
"25875",20120506,2012,"Male",12,3
"25876",20120507,2012,"Female",12,1
"25877",20120509,2012,"Male",17,8
"25878",20120511,2012,"Female",12,4
"25879",20120512,2012,"Male",0,3
"25880",20120513,2012,"Male",12,6
"25881",20120515,2012,"Female",14,7
"25882",20120517,2012,"Female",8,7
"25883",20120519,2012,"Male",8,6
"25884",20120521,2012,"Female",12,8
"25885",20120525,2012,"Male",15,4
"25886",20120526,2012,"Female",12,4
"25887",20120528,2012,"Male",5,3
"25888",20120530,2012,"Female",18,9
"25889",20120532,2012,"Male",12,4
"25890",20120534,2012,"Female",14,7
"25891",20120537,2012,"Male",13,6
"25892",20120538,2012,"Female",12,6
"25893",20120540,2012,"Female",18,6
"25894",20120542,2012,"Female",11,6
"25895",20120543,2012,"Male",10,2
"25896",20120544,2012,"Female",13,6
"25897",20120546,2012,"Male",12,5
"25898",20120547,2012,"Male",10,4
"25899",20120549,2012,"Male",11,5
"25900",20120551,2012,"Male",14,9
"25901",20120552,2012,"Male",15,8
"25902",20120554,2012,"Female",10,2
"25903",20120555,2012,"Female",12,6
"25904",20120556,2012,"Female",11,2
"25905",20120557,2012,"Male",10,5
"25906",20120558,2012,"Female",10,3
"25907",20120560,2012,"Female",12,4
"25908",20120561,2012,"Female",6,4
"25909",20120562,2012,"Female",12,8
"25910",20120566,2012,"Male",6,6
"25911",20120567,2012,"Female",17,3
"25912",20120568,2012,"Female",11,6
"25913",20120571,2012,"Female",19,9
"25914",20120572,2012,"Female",16,7
